-9.34,-1.99,-0.50,2.50,-1.80,-2.67
-8.96,-2.21,-0.85,2.69,-1.88,-2.77
-7.60,-2.30,-0.75,2.84,-1.89,-2.85
-6.93,-2.35,-0.80,3.00,-1.84,-2.91
-2.59,6.57,7.02,0.34,0.14,-0.69
-2.49,6.85,7.22,0.23,0.19,-0.55
-2.57,7.02,7.29,0.13,0.22,-0.43
-5.16,2.26,4.92,-2.02,0.13,0.70
-5.01,2.38,5.09,-2.03,0.23,0.70
-4.90,2.46,5.17,-2.04,0.30,0.70
-4.83,2.50,5.23,-2.06,0.37,0.71
-7.78,1.13,4.02,0.09,0.54,0.40
-7.94,1.06,3.91,0.16,0.50,0.40
-7.99,1.00,3.86,0.22,0.44,0.39
-7.91,0.99,3.89,0.29,0.39,0.38
-5.90,3.71,4.99,0.62,0.60,0.43
-5.69,3.73,4.96,0.60,0.65,0.44
-5.56,3.81,4.99,0.58,0.69,0.46
-5.50,3.94,5.08,0.56,0.74,0.49
-9.80,1.46,0.81,1.15,-0.44,-0.31
-10.14,1.32,0.55,1.26,-0.51,-0.36
-10.51,1.17,0.27,1.37,-0.59,-0.42
-10.88,1.00,-0.06,1.50,-0.68,-0.49
-3.60,8.08,1.93,4.50,0.38,-0.17
-3.93,8.32,1.75,4.41,0.40,-0.14
-3.26,8.81,2.33,4.35,0.34,-0.09
-2.92,8.99,2.50,4.22,0.46,-0.06
-3.56,10.71,-0.19,0.73,2.09,1.15
-3.64,10.80,-0.20,0.63,2.12,1.21
-3.61,10.90,-0.14,0.52,2.13,1.28
-3.51,10.99,-0.14,0.36,2.15,1.38
-7.76,9.30,-1.64,-3.08,1.37,-0.14
-7.38,9.62,-1.16,-3.15,1.38,-0.26
-6.98,9.87,-0.78,-3.25,1.42,-0.38
-6.64,10.05,-0.48,-3.34,1.45,-0.48
-4.47,7.43,1.14,0.20,-0.11,-0.20
-4.46,7.49,1.15,0.17,-0.12,-0.16
-4.46,7.51,1.11,0.15,-0.12,-0.14
-5.44,8.39,0.36,-0.07,-0.04,0.07
-5.46,8.30,0.22,-0.07,-0.05,0.06
-5.45,8.21,0.09,-0.06,-0.06,0.06
-5.45,8.13,-0.03,-0.06,-0.06,0.05
-5.26,7.72,-0.14,0.45,-0.18,-0.10
-5.18,7.66,-0.17,0.46,-0.19,-0.09
