-3.25,6.80,5.81,-0.02,-0.80,0.84
-7.20,6.70,-1.94,4.67,-2.56,-3.58
-5.86,7.19,-1.55,4.77,-2.66,-3.49
-4.89,7.55,-1.20,4.81,-2.66,-3.41
-3.91,7.99,-0.75,4.86,-2.64,-3.31
2.19,9.68,5.56,-3.42,1.06,0.73
1.89,9.34,5.36,-3.60,1.21,0.84
1.61,9.06,5.05,-3.73,1.33,0.91
1.31,8.67,4.61,-3.85,1.42,0.98
-2.12,13.25,1.75,3.76,3.74,3.77
-2.94,13.83,2.20,3.58,3.74,3.82
-3.81,14.23,2.60,3.40,3.71,3.86
-4.79,14.57,2.78,3.21,3.63,3.91
-5.48,10.66,0.54,-0.47,0.32,0.49
-5.64,10.29,0.32,-0.48,0.24,0.46
-5.68,10.03,0.18,-0.48,0.19,0.42
-5.68,9.79,0.04,-0.47,0.15,0.37
-4.71,7.94,-0.02,-0.31,-0.66,-1.54
-4.85,7.82,-0.14,-0.25,-0.68,-1.59
-5.02,7.68,-0.30,-0.16,-0.70,-1.66
-1.96,4.89,-7.22,5.29,-1.39,-2.00
-1.55,5.16,-7.06,5.43,-1.47,-1.68
-1.06,5.61,-6.78,5.60,-1.54,-1.27
-0.77,5.98,-6.56,5.71,-1.57,-0.98
0.28,15.24,-0.12,0.96,1.95,1.38
0.57,15.18,-0.30,0.75,2.07,1.38
0.86,15.08,-0.52,0.55,2.18,1.37
1.33,15.00,-0.76,0.37,2.30,1.39
-3.39,10.55,-10.42,-5.32,3.58,3.02
-3.94,9.86,-10.65,-5.13,3.50,2.94
-4.36,9.40,-10.81,-4.97,3.42,2.87
-0.06,9.47,0.06,0.31,-0.15,-0.82
0.23,9.48,0.26,0.32,-0.15,-0.83
0.40,9.46,0.38,0.32,-0.15,-0.83
0.57,9.44,0.49,0.32,-0.15,-0.83
-0.54,9.89,0.01,-0.15,0.05,0.25
-0.67,9.79,-0.06,-0.15,0.03,0.24
-0.74,9.67,-0.16,-0.16,0.01,0.22
-0.79,9.56,-0.28,-0.16,0.00,0.21
0.37,9.80,0.16,0.12,-0.05,0.05
0.35,9.83,0.17,0.11,-0.04,0.05
0.32,9.84,0.18,0.11,-0.04,0.05
0.29,9.86,0.19,0.10,-0.03,0.04
0.15,9.69,-0.18,0.35,-0.16,-0.21
