-6.01,2.64,5.71,-0.22,-0.52,0.12
-6.03,2.57,5.60,-0.25,-0.52,0.13
-6.10,2.49,5.46,-0.27,-0.51,0.14
-3.29,4.86,5.08,4.19,-1.15,-2.08
-2.91,5.59,5.90,4.12,-1.05,-2.00
-2.75,6.54,6.94,4.00,-0.92,-1.86
-2.85,7.24,7.61,3.88,-0.83,-1.74
-1.25,6.59,7.07,-3.20,0.29,1.52
-1.32,6.36,6.83,-3.30,0.37,1.57
-1.41,6.06,6.56,-3.39,0.45,1.61
-1.49,5.74,6.26,-3.47,0.53,1.64
-2.72,5.86,3.44,4.09,2.02,2.81
-3.03,7.51,5.00,3.91,2.07,2.91
-3.31,8.60,6.06,3.72,2.11,2.97
-3.62,9.55,6.98,3.49,2.15,3.00
-7.15,6.03,3.00,-0.85,0.10,-0.26
-7.15,5.71,2.73,-0.85,0.12,-0.29
-7.24,5.37,2.44,-0.84,0.13,-0.32
-7.45,5.03,2.12,-0.83,0.13,-0.34
-5.48,1.24,-3.86,4.40,-1.29,-1.51
-4.87,1.45,-3.98,4.66,-1.24,-1.40
-4.45,1.67,-4.02,4.85,-1.20,-1.31
-4.08,1.95,-3.98,5.03,-1.15,-1.20
-4.03,18.62,7.72,0.15,1.48,0.88
-3.72,18.96,7.91,-0.16,1.54,0.85
-3.28,19.37,8.20,-0.49,1.63,0.81
-10.59,3.41,-3.84,-1.67,0.96,0.83
-10.71,3.62,-3.58,-1.53,0.91,0.77
-10.86,3.79,-3.29,-1.40,0.85,0.71
-11.01,4.05,-2.94,-1.26,0.74,0.65
-3.33,8.26,2.09,0.17,-0.18,-0.88
-3.17,8.18,1.99,0.16,-0.18,-0.83
-3.04,8.08,1.91,0.15,-0.17,-0.78
-2.92,7.97,1.82,0.15,-0.17,-0.72
-6.56,6.93,0.70,-0.23,0.04,0.26
-6.57,6.69,0.37,-0.19,0.03,0.24
-6.54,6.53,0.15,-0.15,0.01,0.23
-6.48,6.37,-0.01,-0.11,0.01,0.21
-5.11,7.74,1.23,0.00,-0.06,-0.01
-5.13,7.73,1.22,0.01,-0.05,-0.01
-5.12,7.73,1.24,0.02,-0.05,-0.01
-5.11,7.73,1.26,0.03,-0.04,-0.01
-5.40,7.22,0.92,-0.03,-0.02,0.03
-5.38,7.25,0.96,-0.02,-0.01,0.02
