-1.96,8.11,0.43,5.68,-2.58,-2.46
-0.95,9.47,1.83,5.62,-2.52,-2.28
-0.46,10.76,3.28,5.53,-2.47,-2.08
2.14,8.47,5.88,-3.41,0.84,1.19
2.02,7.93,5.39,-3.49,0.98,1.26
1.85,7.34,4.84,-3.55,1.12,1.33
1.59,6.69,4.20,-3.58,1.25,1.40
-1.88,13.72,0.28,4.22,4.47,3.39
-3.41,14.67,0.96,3.97,4.49,3.44
-4.75,15.38,1.54,3.77,4.43,3.49
-6.17,16.10,2.14,3.54,4.29,3.55
-6.84,9.72,-1.26,-1.11,0.33,0.16
-6.77,9.48,-1.35,-1.09,0.32,0.08
-6.66,9.27,-1.40,-1.07,0.30,-0.01
-6.52,9.08,-1.42,-1.03,0.29,-0.13
-4.68,7.81,0.46,-0.43,-0.47,-1.15
-4.79,7.67,0.34,-0.40,-0.50,-1.15
-4.90,7.52,0.19,-0.36,-0.52,-1.16
-5.02,7.37,0.04,-0.32,-0.54,-1.17
-5.94,4.70,-5.04,3.43,-2.36,-1.97
-5.42,4.93,-4.95,3.59,-2.37,-1.96
-4.98,5.07,-4.89,3.71,-2.36,-1.94
0.65,12.63,-0.65,4.63,-0.14,1.99
1.00,12.93,-0.77,4.39,0.01,2.02
1.13,13.10,-0.85,4.23,0.14,2.05
1.34,13.30,-0.99,4.07,0.31,2.04
-1.64,16.52,-3.30,-2.44,4.77,2.22
-1.74,16.92,-3.10,-2.67,4.79,2.12
-2.00,17.14,-2.91,-2.90,4.79,2.03
-2.10,17.55,-2.78,-3.21,4.77,1.94
-3.99,4.36,-6.98,-0.41,0.58,-0.65
-3.34,4.79,-6.32,-0.23,0.47,-0.66
-2.76,5.19,-5.62,-0.08,0.38,-0.66
-2.25,5.60,-4.96,0.05,0.29,-0.65
1.75,10.75,0.12,0.13,0.05,0.09
1.60,10.79,0.15,0.12,0.05,0.13
1.42,10.80,0.17,0.09,0.05,0.17
1.26,10.80,0.19,0.07,0.05,0.20
0.41,9.19,-0.82,0.20,-0.14,-0.04
0.48,9.20,-0.81,0.21,-0.14,-0.03
0.53,9.23,-0.81,0.22,-0.14,-0.03
0.11,9.54,-0.99,-0.06,-0.02,-0.01
0.11,9.51,-1.04,-0.05,-0.03,-0.01
0.13,9.47,-1.08,-0.03,-0.04,-0.00
