-11.20,-0.88,0.89,1.92,-1.18,-1.43
-10.61,-0.98,0.81,2.08,-1.26,-1.55
-10.24,-1.23,0.79,2.22,-1.27,-1.67
-2.84,9.13,8.88,-0.10,-0.18,-0.74
-2.51,9.19,8.88,-0.25,-0.12,-0.67
-2.29,9.24,8.79,-0.46,-0.05,-0.56
-2.32,9.26,8.65,-0.60,-0.00,-0.46
-9.17,-2.05,0.39,-2.64,1.02,0.89
-9.33,-2.41,0.26,-2.49,0.92,0.90
-9.45,-2.78,0.12,-2.33,0.82,0.92
-5.27,5.65,3.21,2.82,1.69,2.57
-5.35,6.09,3.48,2.76,1.71,2.53
-5.38,6.52,3.78,2.68,1.73,2.47
-5.41,6.95,4.10,2.59,1.75,2.40
-5.38,7.36,4.33,2.49,1.78,2.34
-11.06,5.75,1.12,0.12,-0.96,-1.36
-10.99,5.38,0.88,0.15,-1.03,-1.40
-10.88,4.97,0.55,0.18,-1.10,-1.43
-2.72,4.21,-1.06,3.99,-1.04,-0.40
-2.70,4.26,-1.25,4.11,-0.94,-0.34
-2.65,4.38,-1.36,4.22,-0.83,-0.28
-2.64,4.54,-1.37,4.34,-0.73,-0.21
-2.07,12.20,0.70,0.14,2.49,1.81
-1.77,12.27,0.69,0.01,2.55,1.85
-1.35,12.35,0.68,-0.13,2.63,1.90
-0.96,12.49,0.71,-0.25,2.73,1.95
-8.30,8.15,-2.71,-2.44,1.75,0.73
-8.33,8.26,-2.51,-2.43,1.71,0.68
-8.48,8.28,-2.38,-2.42,1.64,0.64
-8.64,8.19,-2.33,-2.40,1.56,0.61
-3.51,8.50,1.35,0.24,-0.07,-0.45
-3.54,8.57,1.39,0.22,-0.08,-0.40
-3.56,8.65,1.43,0.20,-0.10,-0.36
-4.86,8.71,0.87,-0.07,0.07,0.06
-4.89,8.66,0.84,-0.08,0.07,0.05
-4.91,8.62,0.81,-0.10,0.07,0.04
-4.92,8.57,0.78,-0.11,0.06,0.04
-4.20,8.40,0.29,0.24,-0.02,-0.09
-4.20,8.41,0.28,0.24,-0.02,-0.08
-4.17,8.42,0.29,0.25,-0.03,-0.07
-4.15,8.45,0.32,0.25,-0.02,-0.06
-4.70,8.09,-0.12,0.08,0.02,0.10
-4.66,8.05,-0.15,0.09,0.02,0.09
-4.52,8.02,-0.22,0.07,0.05,0.08
