-4.79,9.46,8.52,3.51,0.31,-1.91
-5.06,10.01,9.23,3.35,0.32,-1.78
-5.39,10.43,9.79,3.15,0.32,-1.66
-5.63,10.75,10.24,2.87,0.28,-1.53
-6.43,8.26,6.26,-2.78,0.59,1.00
-7.02,7.86,5.80,-2.84,0.53,1.06
-7.54,7.41,5.36,-2.89,0.45,1.11
-7.96,6.98,4.95,-2.93,0.36,1.16
-6.72,-2.21,1.56,0.19,-0.26,0.24
-5.30,-1.97,2.03,0.37,-0.12,0.14
-4.36,-1.85,2.31,0.48,0.02,0.08
-3.54,-1.77,2.46,0.58,0.18,0.02
-6.25,6.95,5.98,0.05,1.13,0.78
-6.29,7.11,5.95,-0.07,1.17,0.78
-6.87,7.07,5.70,-0.20,1.22,0.80
-7.65,6.83,5.27,-0.31,1.22,0.83
-5.68,4.86,3.76,0.13,0.28,0.02
-5.54,4.97,3.87,0.10,0.30,0.05
-5.45,5.03,3.95,0.08,0.32,0.08
-5.37,5.06,4.01,0.05,0.34,0.10
-8.66,5.53,2.90,0.49,0.12,0.27
-8.55,5.50,2.84,0.48,0.10,0.25
-8.45,5.46,2.78,0.46,0.08,0.23
-8.36,5.40,2.68,0.45,0.06,0.22
-7.51,2.20,-2.61,3.21,-1.59,-0.99
-7.26,2.09,-2.91,3.43,-1.56,-1.02
-7.14,2.06,-3.05,3.60,-1.53,-1.03
-6.97,2.10,-3.12,3.76,-1.51,-1.05
-2.83,13.94,2.94,2.19,1.17,0.98
-2.91,14.03,2.84,1.97,1.24,1.00
-2.96,14.02,2.61,1.75,1.31,1.01
-3.11,13.90,2.14,1.49,1.40,1.03
-10.62,3.65,-9.24,-3.64,1.74,1.10
-10.01,3.44,-8.83,-3.41,1.70,0.86
-9.38,3.45,-8.27,-3.19,1.67,0.66
-5.05,8.73,1.13,0.46,-0.35,-0.83
-4.76,8.81,1.24,0.41,-0.37,-0.81
-4.48,8.88,1.30,0.36,-0.38,-0.79
-4.23,8.91,1.33,0.31,-0.39,-0.76
-5.82,8.09,0.14,-0.21,0.05,0.28
-5.94,8.04,0.09,-0.21,0.06,0.26
-6.12,8.01,0.03,-0.21,0.05,0.24
-6.26,7.96,-0.03,-0.21,0.05,0.22
-4.95,8.71,0.62,0.10,-0.04,-0.04
