-4.97,5.28,5.02,-0.03,-0.08,-0.22
-8.60,2.92,1.53,1.86,-1.62,-2.41
-7.90,2.73,1.42,1.98,-1.69,-2.45
-7.74,2.41,1.12,2.14,-1.68,-2.49
-7.86,2.26,0.81,2.27,-1.70,-2.52
1.97,10.83,8.86,-0.22,0.25,-0.48
2.14,10.88,8.85,-0.39,0.38,-0.45
2.27,10.95,8.84,-0.56,0.49,-0.39
2.41,11.04,8.86,-0.73,0.60,-0.31
0.07,0.97,2.41,-0.06,0.94,0.57
0.15,0.89,2.29,0.05,1.18,0.68
0.10,0.98,2.32,0.13,1.37,0.77
-0.05,1.21,2.46,0.20,1.54,0.87
-9.75,10.31,3.85,0.44,1.01,1.64
-9.57,10.35,3.89,0.41,0.88,1.54
-9.33,10.39,3.92,0.38,0.78,1.44
-9.03,10.43,3.94,0.34,0.69,1.33
-4.56,7.96,2.37,-0.29,-0.26,-0.65
-4.17,7.84,2.32,-0.28,-0.24,-0.68
-3.86,7.73,2.30,-0.27,-0.22,-0.71
-3.54,7.63,2.27,-0.25,-0.19,-0.72
-9.97,5.72,0.37,0.50,-0.85,-0.62
-10.83,5.62,0.11,0.61,-0.95,-0.76
-11.71,5.65,-0.11,0.77,-1.08,-0.98
0.47,7.39,-2.79,5.51,-1.65,-1.39
1.13,7.69,-2.34,5.56,-1.52,-1.25
1.76,7.98,-1.92,5.59,-1.37,-1.11
2.60,8.38,-1.42,5.61,-1.15,-0.92
1.32,15.66,-1.56,-0.81,5.03,2.38
0.76,16.38,-1.16,-1.00,5.06,2.48
0.06,17.17,-0.70,-1.22,5.06,2.58
-0.59,17.95,-0.23,-1.48,5.03,2.66
-9.96,1.76,-11.20,-1.92,1.00,1.21
-9.89,2.08,-10.45,-1.52,0.82,1.05
-9.73,2.44,-9.76,-1.24,0.72,0.90
-9.45,2.86,-9.05,-0.97,0.63,0.74
-0.46,9.55,1.92,0.20,-0.13,-0.29
-0.48,9.71,2.03,0.17,-0.11,-0.27
-0.51,9.85,2.10,0.14,-0.10,-0.25
-0.55,10.00,2.18,0.09,-0.09,-0.22
-1.85,9.17,1.28,0.15,-0.01,-0.00
-1.93,9.24,1.35,0.13,-0.00,0.00
-2.02,9.28,1.42,0.11,0.00,0.00
-1.96,9.28,1.06,0.05,-0.08,-0.00
