-10.90,-1.48,2.15,0.65,-0.20,0.15
-12.31,-1.84,1.61,0.78,-0.33,0.09
-13.68,-2.19,1.08,0.93,-0.49,-0.01
-14.85,-2.49,0.58,1.10,-0.67,-0.12
-1.25,15.06,13.92,0.86,-1.41,-1.73
-1.53,14.75,13.44,0.40,-1.38,-1.61
-1.68,14.40,13.00,0.07,-1.38,-1.52
-2.90,-7.82,-1.58,-1.76,2.19,0.57
-2.94,-8.68,-2.17,-1.29,2.28,0.67
-2.86,-9.17,-2.49,-0.91,2.34,0.77
-2.74,-9.50,-2.69,-0.53,2.40,0.89
-17.62,14.16,6.00,-0.51,1.80,3.99
-17.13,13.40,5.35,-0.65,1.56,3.68
-16.63,12.63,4.70,-0.76,1.40,3.32
-16.03,11.68,3.86,-0.86,1.27,2.81
-11.46,3.03,-1.47,1.02,-1.63,-4.20
-10.98,3.03,-1.39,1.14,-1.75,-4.17
-10.50,2.95,-1.31,1.27,-1.87,-4.12
1.93,4.46,-0.94,6.05,0.78,1.59
1.35,5.13,-0.67,6.11,0.94,1.72
0.70,5.84,-0.37,6.15,1.06,1.84
0.10,6.52,-0.00,6.16,1.17,1.94
-0.41,7.30,0.46,6.14,1.25,2.02
-1.28,14.57,1.88,-0.62,3.21,2.01
-1.03,15.02,2.05,-0.83,3.29,2.03
-0.66,15.41,2.23,-1.06,3.38,2.05
-11.04,8.32,-5.59,-3.48,1.94,1.26
-10.97,7.98,-5.63,-3.32,1.82,1.13
-10.84,7.59,-5.64,-3.15,1.70,1.00
-10.73,7.22,-5.76,-2.97,1.58,0.88
-2.66,8.00,1.48,0.10,-0.25,-0.72
-2.58,8.03,1.53,0.10,-0.25,-0.70
-2.52,8.10,1.59,0.09,-0.25,-0.68
-2.48,8.15,1.66,0.09,-0.25,-0.65
-3.76,8.51,1.54,-0.28,-0.02,0.01
-3.67,8.33,1.36,-0.27,-0.02,0.00
-3.59,8.10,1.17,-0.25,-0.02,0.00
-3.55,7.97,1.07,-0.23,-0.02,0.01
-3.91,8.77,2.12,0.09,-0.10,0.01
-3.82,8.69,2.02,0.08,-0.11,0.01
-3.74,8.59,1.92,0.07,-0.11,0.01
-3.68,8.48,1.84,0.06,-0.11,0.02
-3.60,8.54,1.87,-0.04,-0.05,0.06
-3.68,8.51,1.81,-0.05,-0.05,0.07
