-14.60,2.90,0.39,1.25,-1.05,-0.76
-14.41,3.22,0.49,1.43,-1.16,-1.03
-14.59,3.40,0.62,1.57,-1.23,-1.24
-0.97,10.40,9.01,0.64,-0.43,-0.63
-0.66,10.27,9.00,0.38,-0.30,-0.59
-0.43,10.16,8.94,0.18,-0.20,-0.55
-0.32,9.96,8.80,-0.01,-0.10,-0.51
-9.16,0.18,-1.81,-1.58,0.47,3.01
-8.94,0.07,-1.69,-1.33,0.33,3.06
-8.50,-0.04,-1.60,-1.11,0.23,3.09
-7.66,-0.16,-1.56,-0.83,0.15,3.08
-10.02,9.62,3.22,0.51,0.61,1.53
-10.03,9.78,3.30,0.47,0.66,1.32
-10.06,9.94,3.37,0.43,0.70,1.13
-9.63,4.82,-0.53,0.46,-0.77,-1.21
-10.25,4.67,-0.76,0.57,-0.89,-1.25
-10.82,4.54,-0.97,0.68,-1.03,-1.30
-11.30,4.41,-1.20,0.80,-1.17,-1.37
2.27,12.91,3.64,5.38,-1.11,-0.55
1.76,13.67,4.49,5.21,-0.92,-0.22
1.30,14.25,5.10,5.06,-0.78,-0.02
0.82,14.81,5.62,4.88,-0.63,0.13
-1.14,11.49,-0.97,-1.21,3.49,3.08
-1.57,11.78,-0.82,-1.33,3.61,3.04
-2.06,12.16,-0.68,-1.47,3.71,2.99
-2.55,12.72,-0.45,-1.67,3.80,2.90
-9.02,4.70,-6.13,-2.70,1.78,-0.28
-9.00,5.18,-5.33,-2.55,1.79,-0.40
-9.08,5.62,-4.59,-2.41,1.78,-0.49
-3.95,8.66,2.87,0.70,-0.19,0.01
-4.00,8.76,2.91,0.66,-0.19,0.01
-4.00,8.85,2.90,0.63,-0.18,0.00
-3.96,8.94,2.86,0.60,-0.17,-0.00
-4.20,7.61,0.99,0.07,-0.09,-0.24
-4.09,7.50,0.90,0.09,-0.08,-0.24
-3.96,7.42,0.82,0.12,-0.07,-0.25
-3.90,7.41,0.80,0.14,-0.06,-0.25
-3.73,8.16,1.24,0.14,0.05,-0.11
-3.78,8.17,1.29,0.14,0.05,-0.09
-3.83,8.19,1.34,0.14,0.05,-0.07
-3.87,8.20,1.39,0.14,0.05,-0.06
-4.30,7.75,0.75,0.08,-0.08,-0.25
-4.27,7.73,0.74,0.10,-0.07,-0.25
-4.25,7.72,0.74,0.11,-0.06,-0.25
