-9.42,1.54,3.60,0.52,-0.40,-0.22
-9.35,1.23,3.57,0.58,-0.40,-0.30
-10.19,1.14,3.21,0.66,-0.38,-0.37
-1.30,10.53,10.98,2.35,-0.44,-1.04
-1.72,10.55,10.97,2.11,-0.44,-0.89
-1.65,10.74,11.14,1.93,-0.53,-0.72
-1.67,10.50,11.01,1.68,-0.48,-0.61
-7.69,1.81,3.91,-1.91,-0.32,1.06
-7.11,1.81,4.13,-1.86,-0.28,0.95
-6.57,1.86,4.40,-1.82,-0.21,0.84
-6.13,1.96,4.70,-1.79,-0.14,0.75
1.44,-2.90,-2.20,3.35,2.01,1.02
1.47,-2.24,-2.05,3.72,2.31,1.19
1.08,-1.09,-1.63,4.14,2.66,1.45
-10.25,10.21,4.25,0.03,-0.03,1.20
-10.07,10.11,4.18,-0.05,-0.08,1.07
-9.98,9.99,4.08,-0.14,-0.11,0.94
-9.95,9.83,3.96,-0.24,-0.15,0.77
-7.39,4.72,0.81,0.62,-1.11,-2.17
-7.69,4.45,0.55,0.68,-1.14,-2.18
-8.00,4.17,0.26,0.76,-1.18,-2.20
-8.28,3.91,-0.03,0.86,-1.23,-2.22
-3.73,5.94,-0.19,4.60,0.67,-0.16
-3.27,6.46,0.21,4.68,0.65,-0.02
-2.98,6.73,0.37,4.65,0.76,0.06
-2.91,7.13,0.36,4.65,0.83,0.16
2.27,15.50,3.58,-1.56,3.25,1.60
2.51,15.98,3.57,-1.83,3.44,1.70
2.67,16.57,3.56,-2.11,3.61,1.79
2.80,17.06,3.68,-2.38,3.78,1.92
-11.66,6.28,-5.89,-2.02,0.97,1.44
-11.77,5.79,-6.11,-1.80,0.87,1.25
-11.77,5.57,-6.21,-1.62,0.80,1.08
-11.76,5.43,-6.19,-1.44,0.73,0.91
-2.26,8.36,1.06,0.16,-0.27,-0.37
-2.29,8.37,1.02,0.16,-0.25,-0.35
-2.39,8.41,1.01,0.15,-0.24,-0.32
-4.10,8.30,0.17,0.02,-0.02,-0.04
-4.13,8.23,0.14,0.03,-0.01,-0.04
-4.14,8.16,0.11,0.04,-0.01,-0.04
-4.15,8.09,0.08,0.06,-0.02,-0.05
-4.12,8.93,0.67,0.03,0.03,0.08
-4.17,8.90,0.62,0.03,0.02,0.08
-4.21,8.86,0.57,0.02,0.01,0.07
