-10.29,3.10,-0.91,2.33,-2.15,-3.08
-10.63,2.82,-1.51,2.47,-2.26,-3.09
-11.06,2.59,-2.08,2.69,-2.46,-3.09
-0.49,12.14,7.62,-0.56,0.41,-0.47
-0.28,12.43,7.88,-0.68,0.42,-0.44
0.20,12.74,8.21,-0.87,0.43,-0.37
0.66,12.92,8.43,-1.03,0.44,-0.29
4.68,-1.18,-1.35,-0.70,2.39,1.79
4.17,-1.49,-2.04,-0.58,2.65,1.88
3.45,-1.91,-2.99,-0.45,2.85,1.96
2.31,-2.83,-4.65,-0.16,3.10,2.09
-9.36,16.07,4.13,1.11,1.48,2.13
-9.50,16.06,4.37,0.97,1.24,2.12
-9.40,16.04,4.50,0.83,1.01,2.09
-9.10,15.99,4.52,0.69,0.81,2.03
-4.30,8.85,0.42,-0.63,-0.11,-0.76
-4.21,8.89,0.51,-0.63,-0.13,-0.81
-4.10,8.94,0.59,-0.63,-0.14,-0.86
-3.95,9.07,0.73,-0.64,-0.15,-0.94
-6.63,7.44,-1.18,1.11,-1.06,-2.67
-6.68,7.38,-1.27,1.18,-1.11,-2.69
-6.82,7.25,-1.42,1.25,-1.18,-2.68
3.28,9.00,-4.56,6.40,0.18,-0.05
3.21,9.45,-4.28,6.40,0.35,0.12
3.00,9.98,-3.99,6.37,0.50,0.28
2.75,10.55,-3.59,6.31,0.62,0.43
1.91,19.36,-1.47,-2.20,4.91,2.53
1.49,19.79,-1.04,-2.47,4.97,2.57
0.78,20.46,-0.72,-2.85,5.02,2.63
0.38,20.84,-0.62,-3.17,5.03,2.66
-6.43,5.68,-9.10,-2.63,1.43,1.24
-6.77,5.49,-8.97,-2.42,1.31,1.15
-7.02,5.32,-8.83,-2.22,1.20,1.04
-7.16,5.27,-8.62,-2.01,1.10,0.91
2.48,9.91,1.61,0.26,-0.22,-0.38
2.48,9.87,1.54,0.24,-0.21,-0.34
2.48,9.85,1.47,0.22,-0.19,-0.31
2.47,9.83,1.40,0.21,-0.18,-0.28
-0.27,9.34,-0.35,0.10,-0.08,-0.11
-0.16,9.32,-0.34,0.11,-0.09,-0.12
-0.02,9.28,-0.32,0.11,-0.09,-0.13
0.78,9.74,0.40,-0.06,0.02,0.03
0.69,9.66,0.35,-0.07,0.03,0.05
0.59,9.60,0.29,-0.07,0.02,0.06
