-10.17,-1.97,-1.53,3.26,-1.87,-2.42
-9.35,-1.72,-1.49,3.55,-1.88,-2.54
-7.96,-1.21,-1.04,3.74,-1.89,-2.62
-6.98,-0.79,-0.67,3.91,-1.79,-2.67
-1.39,8.63,7.70,-0.86,0.07,0.00
-1.44,8.69,7.68,-1.00,0.09,0.17
-1.36,8.72,7.73,-1.11,0.12,0.27
-1.19,8.74,7.81,-1.22,0.15,0.37
-4.59,0.73,3.96,-2.12,1.10,0.64
-4.50,0.55,3.73,-2.11,1.19,0.64
-4.52,0.36,3.44,-2.09,1.29,0.65
-5.90,10.53,5.41,2.76,2.25,3.24
-6.79,10.47,5.31,2.56,2.14,3.24
-7.80,10.45,5.22,2.37,2.00,3.24
-8.73,10.36,5.09,2.18,1.82,3.22
-9.39,7.47,1.42,-0.86,-0.28,0.02
-9.11,7.15,1.16,-0.81,-0.30,-0.11
-8.93,6.98,1.06,-0.77,-0.31,-0.21
-8.78,6.84,1.00,-0.73,-0.31,-0.30
-5.77,2.26,-2.19,2.32,-1.38,-2.14
-5.70,2.17,-2.35,2.45,-1.40,-2.04
-5.64,2.07,-2.49,2.57,-1.44,-1.93
-5.52,1.85,-2.73,2.74,-1.50,-1.78
-5.36,11.68,3.58,2.55,0.33,0.36
-5.67,11.65,3.55,2.41,0.41,0.37
-5.63,11.68,3.42,2.28,0.43,0.38
-5.74,11.44,3.08,2.17,0.41,0.40
-1.50,14.01,0.74,-1.81,2.77,2.30
-1.47,14.50,0.97,-1.99,2.88,2.27
-1.65,15.33,1.56,-2.26,3.05,2.21
-1.89,16.05,2.06,-2.50,3.17,2.14
-8.93,6.06,-3.25,-2.32,0.82,-0.65
-9.25,5.77,-3.32,-2.21,0.72,-0.65
-9.46,5.44,-3.48,-2.09,0.61,-0.65
-3.15,7.26,1.90,0.11,-0.18,-0.48
-3.17,7.25,1.86,0.12,-0.17,-0.43
-3.17,7.27,1.84,0.14,-0.16,-0.39
-3.15,7.28,1.82,0.15,-0.15,-0.35
-6.22,7.64,1.40,-0.06,-0.12,0.00
-6.12,7.57,1.30,-0.05,-0.12,-0.03
-6.02,7.51,1.21,-0.04,-0.11,-0.06
-5.92,7.43,1.14,-0.02,-0.11,-0.08
-5.31,7.92,1.80,-0.15,-0.12,-0.02
-5.28,7.83,1.71,-0.16,-0.12,-0.02
