-11.05,2.88,3.85,1.15,-1.93,-2.46
-10.47,2.79,3.74,1.16,-1.95,-2.56
-9.90,2.48,3.45,1.18,-1.96,-2.68
-9.67,2.19,3.09,1.22,-1.97,-2.75
-0.59,9.62,11.02,-0.37,0.07,0.74
-1.06,9.20,10.41,-0.54,0.06,0.85
-1.43,8.74,9.82,-0.69,0.04,0.96
-1.70,8.31,9.25,-0.80,0.03,1.05
0.05,-2.46,-1.40,1.63,2.50,2.00
0.17,-2.01,-1.51,1.85,2.71,2.09
0.25,-1.50,-1.55,2.07,2.89,2.18
0.20,-0.88,-1.52,2.27,3.07,2.29
-10.40,11.81,5.18,0.15,0.77,0.43
-10.30,11.77,5.18,0.05,0.71,0.37
-10.27,11.67,5.14,-0.05,0.65,0.32
-6.00,4.88,2.14,-0.30,-0.38,-0.90
-6.17,4.83,2.10,-0.27,-0.40,-0.90
-6.33,4.78,2.04,-0.23,-0.42,-0.90
-6.56,4.72,2.01,-0.18,-0.45,-0.91
-2.02,1.29,-3.58,3.63,-0.45,-2.34
-1.77,1.19,-3.90,3.81,-0.35,-2.21
-1.64,1.10,-4.22,4.00,-0.26,-2.06
-1.66,1.02,-4.51,4.20,-0.18,-1.88
-4.78,13.08,0.98,0.12,1.56,1.48
-4.74,12.34,0.05,0.01,1.57,1.51
-4.76,11.88,-0.54,-0.04,1.57,1.52
-4.55,11.52,-0.93,-0.08,1.57,1.52
-9.21,7.14,-7.78,-5.55,1.43,1.50
-8.97,6.41,-8.07,-5.35,1.38,1.35
-8.74,5.79,-8.18,-5.16,1.36,1.19
-4.17,5.53,0.87,0.33,-0.06,-0.71
-4.16,5.74,1.16,0.36,-0.03,-0.68
-4.17,5.94,1.44,0.39,-0.01,-0.64
-4.24,6.16,1.75,0.42,0.02,-0.60
-5.34,7.08,2.07,0.07,0.03,0.18
-5.38,7.04,2.06,0.06,0.03,0.18
-5.44,6.99,2.07,0.05,0.02,0.19
-5.52,6.97,2.11,0.04,0.01,0.19
-5.45,7.64,2.44,0.18,-0.03,-0.13
-5.37,7.59,2.38,0.16,-0.03,-0.12
-5.31,7.56,2.34,0.15,-0.03,-0.12
-5.31,7.52,2.34,0.13,-0.03,-0.12
-5.96,7.23,1.96,0.11,-0.04,-0.01
-5.94,7.22,1.93,0.10,-0.04,-0.02
