-4.67,6.81,2.94,1.35,-0.54,-0.12
-4.62,7.01,3.04,1.32,-0.51,-0.10
-4.60,7.19,3.16,1.28,-0.47,-0.08
-12.09,4.55,-3.55,2.69,-4.88,-2.09
-10.92,4.74,-3.29,2.79,-5.04,-2.10
-9.56,4.92,-2.89,2.87,-5.15,-2.11
-7.62,5.14,-2.28,2.96,-5.22,-2.11
0.24,13.11,5.04,-2.39,0.52,0.31
0.27,12.93,4.89,-2.49,0.59,0.37
0.28,12.79,4.84,-2.59,0.66,0.42
0.29,12.66,4.87,-2.70,0.73,0.45
-7.72,-2.94,-1.54,-2.25,2.22,1.55
-7.89,-3.24,-1.45,-2.03,2.17,1.62
-8.16,-3.56,-1.42,-1.73,2.11,1.67
-8.24,-3.84,-1.50,-1.50,2.07,1.71
-10.05,12.63,2.24,0.95,1.28,1.40
-9.72,12.44,1.93,0.83,1.24,1.23
-9.44,12.26,1.67,0.73,1.20,1.07
-9.22,12.14,1.48,0.66,1.18,0.93
-6.20,6.83,-0.10,-0.55,0.06,-0.25
-6.12,6.77,-0.11,-0.53,0.04,-0.24
-6.04,6.72,-0.10,-0.52,0.04,-0.24
-5.66,6.51,0.42,-0.04,-0.00,0.10
-5.82,6.52,0.40,-0.03,-0.01,0.12
-5.92,6.54,0.37,-0.02,-0.02,0.12
-5.99,6.54,0.35,-0.01,-0.03,0.13
-10.23,3.22,-4.42,2.15,-3.19,-1.93
-10.10,3.03,-4.64,2.30,-3.24,-1.98
-9.93,2.99,-4.78,2.49,-3.32,-2.03
-9.80,2.92,-4.92,2.63,-3.38,-2.05
1.54,11.75,-0.97,5.38,-0.98,0.27
1.46,12.08,-0.89,5.30,-0.84,0.31
1.34,12.37,-0.81,5.23,-0.70,0.38
1.17,12.68,-0.75,5.15,-0.59,0.46
1.19,11.04,-4.97,-0.45,4.13,1.51
0.98,11.37,-4.99,-0.53,4.25,1.50
0.87,11.62,-4.98,-0.61,4.35,1.48
-6.07,7.23,-9.68,-4.07,2.86,-2.15
-6.09,6.46,-9.63,-3.84,2.68,-2.15
-6.07,5.90,-9.57,-3.68,2.53,-2.13
-6.03,5.35,-9.54,-3.51,2.38,-2.09
-4.26,8.58,-0.49,0.50,-0.16,-0.41
-4.21,8.58,-0.54,0.48,-0.18,-0.39
-4.10,8.54,-0.59,0.45,-0.20,-0.36
