-8.50,4.83,3.00,0.40,-0.40,-0.46
-8.51,4.84,3.04,0.39,-0.44,-0.48
-8.39,4.86,3.10,0.38,-0.49,-0.51
-8.10,5.01,3.18,0.35,-0.54,-0.54
2.64,1.96,-0.65,4.23,-6.35,-2.53
5.00,2.69,1.02,4.28,-5.96,-2.56
6.18,2.87,1.61,4.25,-5.42,-2.63
7.21,3.23,2.20,4.28,-4.89,-2.64
1.23,5.98,5.40,-3.21,1.05,0.77
1.14,5.67,5.23,-3.22,1.11,0.92
0.90,5.18,5.01,-3.23,1.22,1.09
0.61,4.88,4.83,-3.24,1.29,1.21
-4.19,3.13,-6.43,7.04,1.45,4.51
-3.35,4.76,-5.42,7.17,1.44,4.59
-2.71,6.30,-4.52,7.25,1.47,4.64
-2.37,7.73,-3.74,7.27,1.53,4.64
-6.65,16.11,-0.06,-1.00,1.06,0.32
-6.48,15.70,-0.21,-1.09,1.04,0.21
-6.33,15.12,-0.48,-1.22,1.02,0.07
-6.96,7.33,-1.22,-0.87,-0.09,-1.18
-7.25,7.43,-1.18,-0.86,-0.14,-1.20
-7.72,7.55,-1.17,-0.84,-0.24,-1.25
-8.07,7.61,-1.19,-0.83,-0.33,-1.28
-8.29,2.38,-4.84,2.09,-4.02,-2.01
-8.01,2.07,-5.05,2.23,-4.14,-1.95
-7.60,1.69,-5.22,2.39,-4.25,-1.88
-6.86,1.07,-5.49,2.59,-4.38,-1.76
3.41,14.62,1.29,4.86,0.77,0.97
3.25,15.03,1.23,4.72,0.94,1.09
3.40,15.14,1.25,4.64,1.11,1.24
3.27,15.99,1.53,4.50,1.30,1.35
-1.29,16.30,-5.35,-2.18,6.04,0.82
-1.69,16.26,-5.57,-2.35,6.02,0.83
-2.21,16.27,-5.86,-2.56,5.97,0.87
-6.24,5.63,-6.63,-0.61,0.79,-1.00
-5.74,5.70,-6.31,-0.50,0.69,-1.03
-5.10,5.79,-5.91,-0.38,0.57,-1.05
-4.68,5.90,-5.66,-0.30,0.49,-1.06
-0.94,9.73,-2.51,0.24,-0.38,-0.15
-0.85,9.74,-2.54,0.24,-0.35,-0.16
-0.79,9.79,-2.53,0.24,-0.32,-0.16
-0.75,9.86,-2.51,0.25,-0.29,-0.16
-2.50,8.88,-3.09,0.20,-0.13,0.17
-2.52,8.96,-3.06,0.21,-0.13,0.16
