-10.29,4.84,2.18,0.73,-0.84,-0.71
-9.52,5.06,2.27,0.81,-0.86,-0.84
-8.88,5.27,2.40,0.88,-0.85,-0.97
-8.51,5.42,2.55,0.94,-0.83,-1.08
-0.70,13.71,10.11,1.26,-0.77,-0.58
-1.23,13.31,9.92,0.93,-0.69,-0.47
-1.53,12.98,9.73,0.69,-0.64,-0.39
-1.73,12.57,9.49,0.47,-0.62,-0.31
-2.96,1.75,-1.60,-0.15,1.10,2.51
-2.99,1.38,-2.04,0.06,1.19,2.46
-3.01,0.98,-2.64,0.36,1.33,2.40
-2.86,0.76,-3.06,0.61,1.44,2.35
-10.05,15.11,3.07,0.56,0.96,3.08
-9.82,14.92,3.04,0.45,0.85,2.87
-9.59,14.78,2.93,0.36,0.75,2.66
-4.02,8.99,-0.24,-0.31,-0.13,-0.86
-3.96,8.96,-0.20,-0.30,-0.16,-0.91
-3.90,8.90,-0.17,-0.28,-0.19,-0.95
-3.85,8.84,-0.18,-0.26,-0.22,-0.98
-5.15,6.93,-3.96,1.71,-1.85,-2.73
-4.97,6.66,-4.27,1.85,-1.91,-2.69
-4.81,6.49,-4.47,1.96,-1.94,-2.67
-4.64,6.36,-4.64,2.07,-1.96,-2.64
0.44,8.97,-3.75,4.81,0.30,1.56
0.40,9.41,-3.51,4.79,0.35,1.63
0.35,9.85,-3.22,4.75,0.41,1.69
0.28,10.47,-2.77,4.69,0.49,1.76
0.53,16.09,-3.64,-2.41,3.22,2.58
0.30,16.51,-3.27,-2.56,3.30,2.49
-0.11,16.93,-2.83,-2.73,3.38,2.40
-5.54,2.12,-10.17,-1.72,1.04,0.31
-5.45,2.37,-9.71,-1.47,0.92,0.25
-5.32,2.71,-9.17,-1.23,0.80,0.18
-5.10,3.07,-8.54,-1.01,0.68,0.11
2.03,9.91,0.36,0.53,-0.22,-0.10
2.04,10.05,0.41,0.52,-0.21,-0.06
2.02,10.23,0.49,0.51,-0.21,-0.01
2.00,10.35,0.55,0.50,-0.20,0.03
-0.16,8.92,-0.84,0.14,-0.11,-0.18
0.00,8.94,-0.79,0.16,-0.11,-0.18
0.17,8.98,-0.74,0.17,-0.12,-0.18
0.32,9.00,-0.68,0.19,-0.12,-0.17
0.40,9.53,-0.35,0.05,-0.03,0.02
0.35,9.53,-0.33,0.05,-0.04,0.03
