-10.17,1.24,-0.89,2.67,-1.64,-2.30
-9.61,1.18,-0.97,2.85,-1.62,-2.40
-9.27,1.16,-1.05,3.00,-1.60,-2.45
-4.12,10.51,7.64,0.19,-0.62,-0.60
-3.89,10.23,7.34,0.04,-0.60,-0.57
-3.57,9.98,7.13,-0.10,-0.57,-0.55
-3.13,9.76,6.96,-0.24,-0.53,-0.53
-6.32,1.17,1.69,-2.83,0.23,0.60
-5.94,1.20,1.96,-2.77,0.33,0.50
-5.46,1.30,2.32,-2.71,0.48,0.41
-5.20,1.40,2.57,-2.68,0.59,0.36
-1.75,6.95,1.83,4.27,2.94,3.10
-3.11,8.05,2.58,4.13,2.93,3.21
-4.43,9.01,3.24,3.95,2.84,3.31
-5.57,9.81,3.80,3.75,2.69,3.41
-10.76,10.47,2.85,-0.87,-0.11,0.11
-10.84,10.28,2.68,-0.93,-0.15,-0.02
-10.81,9.91,2.36,-0.99,-0.21,-0.18
-10.66,9.59,2.13,-1.02,-0.25,-0.29
-6.64,4.26,0.05,0.56,-0.79,-1.77
-6.83,4.13,-0.08,0.65,-0.83,-1.74
-6.97,4.02,-0.21,0.74,-0.87,-1.71
-5.05,7.29,0.80,4.25,-0.61,-0.17
-5.19,7.59,1.01,4.21,-0.59,-0.18
-5.27,7.88,1.24,4.17,-0.57,-0.20
-5.11,8.26,1.64,4.11,-0.54,-0.22
-1.92,9.41,-0.28,-0.03,2.08,1.53
-1.71,9.50,-0.27,-0.10,2.20,1.54
-1.56,9.54,-0.30,-0.17,2.33,1.56
-1.35,9.61,-0.36,-0.23,2.45,1.57
-10.27,7.88,-5.25,-3.27,1.96,1.40
-11.22,7.58,-6.19,-3.19,2.10,1.21
-11.99,7.47,-6.06,-2.94,1.69,1.21
-11.93,7.38,-5.79,-2.77,1.48,1.14
-2.87,8.58,1.19,0.54,-0.20,-0.61
-2.80,8.70,1.27,0.51,-0.19,-0.57
-2.75,8.82,1.33,0.48,-0.19,-0.54
-4.86,8.95,0.45,-0.11,0.03,0.15
-4.98,8.94,0.49,-0.13,0.04,0.14
-5.09,8.90,0.50,-0.15,0.03,0.13
-5.16,8.85,0.45,-0.17,0.02,0.12
-4.43,8.87,0.38,0.07,-0.04,0.04
-4.50,8.94,0.40,0.05,-0.04,0.03
-4.54,8.99,0.42,0.04,-0.05,0.02
