-4.98,5.21,-0.32,2.40,-3.54,-2.87
-4.90,5.29,-0.21,2.44,-3.52,-2.76
-4.99,5.32,-0.12,2.48,-3.50,-2.65
2.27,10.03,5.84,-2.62,0.49,-0.06
2.27,9.86,5.72,-2.72,0.59,0.05
2.18,9.73,5.61,-2.82,0.69,0.18
1.98,9.62,5.55,-2.92,0.79,0.33
-4.90,-5.99,-1.30,1.04,1.83,1.80
-4.88,-6.08,-2.02,1.42,1.86,1.97
-4.75,-5.94,-2.50,1.72,1.89,2.11
-4.59,-5.87,-3.04,2.03,1.89,2.23
-8.40,15.47,1.19,1.47,1.62,2.43
-8.40,15.36,1.17,1.34,1.59,2.24
-8.39,15.26,1.12,1.20,1.56,2.05
-8.37,15.09,0.99,1.02,1.52,1.78
-6.55,8.20,-1.40,-0.78,-0.38,-0.59
-6.53,8.22,-1.31,-0.77,-0.40,-0.65
-6.52,8.25,-1.21,-0.77,-0.42,-0.71
-6.51,8.27,-1.11,-0.77,-0.44,-0.77
-7.16,7.14,-0.48,-0.33,-1.45,-1.35
-6.97,7.04,-0.47,-0.29,-1.49,-1.37
-6.79,6.95,-0.48,-0.26,-1.51,-1.40
-3.74,-0.00,-4.66,4.29,-2.53,-0.95
-3.26,0.09,-4.68,4.52,-2.40,-0.88
-3.18,0.26,-4.73,4.71,-2.34,-0.80
-2.74,0.59,-4.61,4.86,-2.27,-0.70
-2.63,15.52,-0.67,1.79,0.77,0.62
-2.53,14.98,-1.11,1.66,0.82,0.61
-2.31,14.30,-1.54,1.47,0.90,0.58
-2.17,13.74,-1.87,1.35,0.97,0.55
-2.08,19.36,-3.57,-3.01,5.88,0.67
-2.61,19.46,-3.76,-3.29,5.85,0.65
-3.11,19.41,-3.98,-3.57,5.80,0.66
-5.13,1.67,-6.88,-0.54,0.54,-1.50
-4.70,2.22,-6.48,-0.37,0.49,-1.45
-4.32,2.83,-6.05,-0.20,0.45,-1.41
-4.02,3.51,-5.60,-0.05,0.43,-1.35
-2.91,7.84,-2.09,0.18,-0.19,-0.39
-2.74,7.88,-2.06,0.22,-0.18,-0.34
-2.61,7.96,-1.97,0.25,-0.18,-0.30
-2.56,8.04,-1.88,0.27,-0.17,-0.26
-4.57,8.03,-2.10,-0.08,0.06,-0.06
-4.62,8.08,-2.06,-0.05,0.05,-0.07
-4.72,8.11,-2.04,-0.02,0.03,-0.07
