-7.54,3.87,-1.77,4.97,-2.73,-2.68
-6.27,5.04,-0.66,5.06,-2.87,-2.45
-5.11,5.98,0.44,5.09,-2.91,-2.28
-0.63,8.73,6.99,-3.08,0.10,1.42
-0.71,8.31,6.69,-3.25,0.21,1.51
-0.81,7.98,6.42,-3.37,0.31,1.57
-0.92,7.65,6.17,-3.47,0.41,1.62
0.09,-0.03,-1.89,2.96,2.26,2.07
0.07,1.06,-1.20,3.10,2.48,2.19
0.03,2.14,-0.60,3.20,2.68,2.31
0.03,3.52,0.17,3.27,2.94,2.46
-10.70,11.21,3.59,-0.19,0.32,0.63
-10.76,10.96,3.34,-0.30,0.23,0.55
-10.81,10.70,3.14,-0.38,0.16,0.50
-10.86,10.41,2.87,-0.46,0.09,0.44
-7.42,3.93,-1.48,1.38,-1.26,-2.48
-7.25,3.86,-1.52,1.47,-1.29,-2.45
-7.04,3.69,-1.68,1.58,-1.34,-2.39
-6.91,3.51,-1.86,1.68,-1.38,-2.33
-1.78,7.77,-0.21,4.54,0.92,0.96
-2.03,8.13,0.09,4.47,0.94,1.06
-2.33,8.47,0.36,4.38,0.95,1.16
-2.55,8.84,0.65,4.30,0.94,1.25
-1.48,19.09,4.12,-2.87,3.24,1.77
-1.98,19.50,4.17,-3.33,3.31,1.85
-2.28,19.74,4.05,-3.66,3.34,1.92
-2.69,19.86,3.79,-3.99,3.36,2.00
-10.11,5.04,-3.72,-2.34,0.58,-0.04
-9.81,4.57,-4.06,-2.21,0.47,-0.10
-9.39,4.14,-4.34,-2.06,0.38,-0.18
-4.14,8.43,1.95,-0.06,-0.03,-0.05
-4.25,8.45,1.89,-0.06,-0.03,-0.04
-4.36,8.50,1.87,-0.07,-0.02,-0.03
-4.55,8.56,1.90,-0.08,-0.02,-0.01
-4.93,7.18,1.17,0.11,-0.10,-0.06
-4.92,7.22,1.17,0.12,-0.11,-0.06
-4.90,7.28,1.21,0.14,-0.13,-0.06
-4.89,7.35,1.27,0.14,-0.14,-0.06
-4.58,7.81,1.66,0.10,-0.07,0.01
-4.59,7.76,1.60,0.10,-0.07,0.02
-4.61,7.70,1.52,0.11,-0.06,0.03
-4.60,7.65,1.46,0.11,-0.06,0.04
-4.94,8.25,1.53,0.03,-0.08,-0.05
-4.90,8.18,1.47,0.02,-0.08,-0.05
