-11.62,7.41,2.95,0.84,-1.49,-2.75
-10.62,7.44,3.14,0.80,-1.60,-2.85
-10.01,7.24,3.12,0.76,-1.66,-2.90
-9.54,7.01,3.12,0.74,-1.71,-2.90
-0.32,9.45,5.65,1.46,-1.87,-1.09
-0.37,9.54,5.71,1.37,-1.81,-1.04
-0.43,9.61,5.73,1.24,-1.75,-0.96
-0.46,9.61,5.73,1.15,-1.70,-0.91
3.44,7.35,6.39,-1.85,1.05,1.56
3.26,7.08,6.27,-1.86,1.11,1.58
3.06,6.79,6.15,-1.87,1.16,1.59
2.86,6.51,6.04,-1.86,1.22,1.59
-3.37,0.97,2.15,0.34,2.19,1.19
-3.75,1.02,1.95,0.42,2.23,1.21
-4.30,1.08,1.67,0.53,2.26,1.24
-4.80,1.11,1.43,0.62,2.28,1.27
-9.08,10.33,1.78,1.30,0.90,0.93
-9.13,10.38,1.80,1.25,0.83,0.88
-9.10,10.40,1.79,1.20,0.76,0.83
-8.98,10.40,1.77,1.15,0.69,0.77
-6.18,7.74,1.38,-0.38,-0.07,-0.05
-6.15,7.61,1.41,-0.36,-0.08,-0.08
-6.15,7.54,1.41,-0.35,-0.09,-0.10
-8.39,5.51,0.42,0.76,-1.61,-0.93
-8.33,5.44,0.38,0.81,-1.69,-0.91
-8.17,5.35,0.35,0.88,-1.78,-0.90
-8.00,5.29,0.32,0.92,-1.84,-0.89
-2.32,6.03,-0.96,3.65,-2.12,0.04
-2.24,6.15,-0.89,3.73,-2.06,0.03
-2.19,6.27,-0.79,3.79,-2.01,0.03
-2.18,6.45,-0.75,3.86,-1.95,0.03
4.64,16.28,-0.40,3.41,1.50,0.70
4.69,16.63,-0.26,3.23,1.60,0.72
4.74,16.93,-0.13,3.05,1.70,0.74
4.93,17.09,-0.10,2.86,1.81,0.76
2.17,17.96,-4.89,-2.57,6.04,1.05
1.78,17.90,-5.04,-2.76,6.00,1.05
1.26,17.72,-5.28,-2.94,5.97,1.06
0.45,17.44,-5.67,-3.15,5.89,1.06
-3.30,6.73,-5.54,-0.76,1.59,0.29
-3.26,6.87,-5.37,-0.67,1.51,0.31
-3.19,6.98,-5.21,-0.59,1.44,0.32
-0.15,9.89,-0.24,-0.18,-0.36,-0.52
0.01,9.76,-0.24,-0.19,-0.36,-0.51
